S.n,Product Name,Price,Discount,Discount Price,Retail Price,Brand,Image,Category,Review Rating
220,Realme Q5,49999,9,4499.91,54498.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
221,Realme 10s,59999,9,5399.91,65398.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
222,Realme GT Neo 5,98999,9,8909.91,107908.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
223,Realme C31,24999,9,2249.91,27248.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.8
224,Realme GT Neo 4,59999,9,5399.91,65398.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.9
225,Realme Narzo 9i,29999,9,2699.91,32698.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
226,Realme 9i 5G,44999,9,4049.91,49048.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
227,Realme 10,39999,9,3599.91,43598.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.2
228,Realme 11 Pro Plus,100000,9,9000,109000,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.9
229,Realme GT Neo 3,56999,9,5129.91,62128.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.6
230,Realme GT 2 Pro Master Edition,110000,9,9900,119900,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.1
231,Realme GT2 Explorer Master,78999,9,7109.91,86108.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.1
232,Realme C55,54999,9,4949.91,59948.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.2
233,Realme GT2 Pro,89999,9,8099.91,98098.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
234,Realme Q5 Pro,84999,9,7649.91,92648.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
235,Realme C30s,23999,9,2159.91,26158.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
236,Realme Narzo N55,49999,9,4499.91,54498.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.4
237,Realme Narzo 60 Pro,60999,9,5489.91,66488.91,realme,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
238,Samsung Galaxy A04,21499,32,6879.68,28378.68,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.2
239,Samsung Galaxy A14,43199,24,10367.76,53566.76,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.9
240,Samsung Galaxy A24 4G,69999,13,9099.87,79098.87,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
241,Samsung Galaxy A54 5G,129999,8,10399.92,140398.92,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.1
242,Samsung Galaxy A34,99499,13,12934.87,112433.87,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.3
243,Samsung Galaxy S23 FE,177777,4,7111.08,184888.08,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.8
244,Samsung Galaxy A13,46999,19,8929.81,55928.81,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.9
245,Samsung Galaxy Z Fold 4,330999,39,129089.61,460088.61,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
246,Samsung Galaxy Z Fold 5,537999,10,53799.9,591798.9,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
247,Samsung Galaxy S22 Ultra,399999,6,23999.94,423998.94,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
248,Samsung Galaxy A04s,33499,16,5359.84,38858.84,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.8
249,Samsung Galaxy Z Flip 5,324999,3,9749.97,334748.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.2
250,Samsung Galaxy Z Flip 4,209999,37,77699.63,287698.63,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4
251,Samsung Galaxy A12,39499,18,7109.82,46608.82,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.5
252,Samsung Galaxy A53 5G,129499,3,3884.97,133383.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.9
253,Samsung Galaxy S22,265999,3,7979.97,273978.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.9
254,Samsung Galaxy S23 Ultra,494999,3,14849.97,509848.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
255,Samsung Galaxy S23,359999,3,10799.97,370798.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.2
256,Samsung Galaxy A73,197999,3,5939.97,203938.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.7
257,Samsung Galaxy A33 5G,100999,3,3029.97,104028.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
258,Samsung Galaxy A32,79999,3,2399.97,82398.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.8
259,Samsung Galaxy A22,55999,3,1679.97,57678.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.9
260,Samsung Galaxy A03,26699,3,800.97,27499.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
261,Samsung Galaxy A23,74199,3,2225.97,76424.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.9
262,Samsung Galaxy S21 FE,189999,3,5699.97,195698.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
263,Samsung Galaxy A04e,28799,3,863.97,29662.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.3
264,Samsung Galaxy M04,29999,3,899.97,30898.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.9
265,Samsung Galaxy A05,44999,3,1349.97,46348.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
266,Samsung Galaxy A05s,39999,3,1199.97,41198.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.1
267,Samsung Galaxy M24,64999,3,1949.97,66948.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.9
268,Samsung Galaxy M34 5G,69999,3,2099.97,72098.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.6
269,Samsung Galaxy M54,79999,3,2399.97,82398.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
270,Samsung Galaxy S23 Plus,499000,3,14970,513970,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.6
271,Samsung Galaxy F54,74499,3,2234.97,76733.97,samsung,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.6
272,Tecno Spark 20,32999,11,3629.89,36628.89,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
273,Tecno Spark 10 Pro,34999,13,4549.87,39548.87,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.2
274,Tecno Spark 10C,27399,14,3835.86,31234.86,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
275,Tecno Spark 10,29199,17,4963.83,34162.83,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4
276,Tecno Spark Go 2024,23499,10,2349.9,25848.9,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
277,Tecno Pova 5 Pro,50499,14,7069.86,57568.86,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
278,Tecno Camon 20,40999,18,7379.82,48378.82,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
279,Tecno Spark 8C,35799,1,357.99,36156.99,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4
280,Tecno Spark 20C,26999,1,269.99,27268.99,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.2
281,Tecno Phantom V Flip,189999,5,9499.95,199498.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.5
282,Tecno Phantom V Fold,312999,5,15649.95,328648.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
283,Tecno Camon 18 Premier,74999,5,3749.95,78748.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
284,Tecno Camon 18P,45499,5,2274.95,47773.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
285,Tecno Camon 19 Pro,49999,5,2499.95,52498.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.8
286,Tecno Camon 20 Pro,60999,5,3049.95,64048.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.6
287,Tecno Camon 19 Neo,34999,5,1749.95,36748.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.4
288,Tecno Spark 9T,28999,5,1449.95,30448.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
289,Tecno POP 5 LTE,25499,5,1274.95,26773.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
290,Tecno Spark Go 2023,23799,5,1189.95,24988.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
291,Tecno Camon 19 Pro Mondrian,64999,5,3249.95,68248.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
292,Tecno Camon 18T,41999,5,2099.95,44098.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.7
293,Tecno Pova Neo,34499,5,1724.95,36223.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.7
294,Tecno Spark 8 Pro,38199,5,1909.95,40108.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.6
295,Tecno Pova Neo 2,39799,5,1989.95,41788.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.7
296,Tecno Pop 5,17299,5,864.95,18163.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.8
297,Tecno Camon 20 Premier,124999,5,6249.95,131248.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
298,Tecno Pop 7,25999,5,1299.95,27298.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4
299,Tecno Spark 20 Pro,44999,5,2249.95,47248.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
300,Tecno Camon 19 Pro 5G,65999,5,3299.95,69298.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
301,Tecno Phantom V Yoga,308999,5,15449.95,324448.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.8
302,Tecno Pova 3,34999,5,1749.95,36748.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.6
303,Tecno Pova 4 Pro,31000,5,1550,32550,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
304,Tecno Pop 8,30000,5,1500,31500,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.4
305,Tecno Pop 6 Pro,28999,5,1449.95,30448.95,tecno,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
306,Vivo Y27s,47199,11,5191.89,52390.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.6
307,Vivo Y17s,32999,11,3629.89,36628.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
308,Vivo Y36,58199,10,5819.9,64018.9,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
309,Vivo Y02t,26199,13,3405.87,29604.87,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
310,Vivo Y21T,65199,19,12387.81,77586.81,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.6
311,Vivo V29,143499,10,14349.9,157848.9,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.1
312,Vivo Y27,47299,14,6621.86,53920.86,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.4
313,Vivo Y16,35199,12,4223.88,39422.88,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
314,Vivo Y22,48799,19,9271.81,58070.81,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
315,Vivo Y73,79499,12,9539.88,89038.88,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
316,Vivo Y02,30999,14,4339.86,35338.86,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
317,Vivo V29e,89499,11,9844.89,99343.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.3
318,Vivo Y33s,51999,11,5719.89,57718.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.5
319,Vivo V25 5G,140499,11,15454.89,155953.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.6
320,Vivo Y02s,29299,11,3222.89,32521.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.9
321,Vivo Y21,53499,11,5884.89,59383.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.7
322,Vivo V27e,89999,11,9899.89,99898.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
323,Vivo Y33T,84999,11,9349.89,94348.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
324,Vivo iQOO Neo 7 Pro,132000,11,14520,146520,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.8
325,Vivo Y78 Plus,104999,11,11549.89,116548.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.3
326,Vivo V23e,64999,11,7149.89,72148.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.2
327,Vivo Y15s,26599,11,2925.89,29524.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.1
328,Vivo Y20,23900,11,2629,26529,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.8
329,Vivo V20,52400,11,5764,58164,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.9
330,Vivo X80,185499,11,20404.89,205903.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
331,Vivo X70 Pro,130999,11,14409.89,145408.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
332,Vivo Y55,77299,11,8502.89,85801.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.8
333,Vivo Y51,32300,11,3553,35853,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
334,Vivo V23 5G,97999,11,10779.89,108778.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.6
335,Vivo V25e,121999,11,13419.89,135418.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
336,Vivo Y35,80199,11,8821.89,89020.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
337,Vivo V11,44000,11,4840,48840,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.3
338,Vivo Y95,32000,11,3520,35520,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
339,Vivo Y91C,17499,11,1924.89,19423.89,vivo,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.8
340,Xiaomi Redmi A2 Plus,18499,20,3699.8,22198.8,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
341,Xiaomi Redmi 13C,32999,8,2639.92,35638.92,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.6
342,Xiaomi Redmi 12,32999,15,4949.85,37948.85,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.6
343,Xiaomi Redmi A1+,18399,32,5887.68,24286.68,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
344,Xiaomi 13T,157999,7,11059.93,169058.93,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4
345,Xiaomi Redmi Note 12 Pro,84999,6,5099.94,90098.94,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.4
346,Xiaomi Poco C65,34499,4,1379.96,35878.96,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.7
347,Xiaomi Redmi 10A,30299,30,9089.7,39388.7,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.9
348,Xiaomi Redmi Note 12,44299,19,8416.81,52715.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.7
349,Xiaomi Redmi Note 12S,74999,19,14249.81,89248.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
350,Xiaomi Poco X5 Pro,105999,19,20139.81,126138.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.6
351,Xiaomi Redmi Note 11 Pro,45999,19,8739.81,54738.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.9
352,Xiaomi Redmi 10C,42099,19,7998.81,50097.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.9
353,Xiaomi Redmi 12C,23999,19,4559.81,28558.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.1
354,Xiaomi Redmi Note 11,54999,19,10449.81,65448.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
355,Xiaomi Redmi 9C,29999,19,5699.81,35698.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.1
356,Xiaomi 12,199999,19,37999.81,237998.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.8
357,Xiaomi 13T Pro,229999,19,43699.81,273698.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4
358,Xiaomi 13 Pro,214999,19,40849.81,255848.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.6
359,Xiaomi Redmi A2,38999,19,7409.81,46408.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
360,Xiaomi Civi 3,97999,19,18619.81,116618.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
361,POCO F5 Pro,156800,19,29792,186592,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.6
362,Xiaomi 13 Ultra,247950,19,47110.5,295060.5,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.4
363,Xiaomi 14,153999,19,29259.81,183258.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.1
364,Xiaomi Redmi 12R,46999,19,8929.81,55928.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3
365,Xiaomi Poco F5,79999,19,15199.81,95198.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.7
366,Xiaomi 13,183999,19,34959.81,218958.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.5
367,Xiaomi 11 Lite 5G NE,55899,19,10620.81,66519.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,2.8
368,Xiaomi Poco M4 Pro 5G,38299,19,7276.81,45575.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,4.5
369,Xiaomi Redmi Note 10 Pro,52999,19,10069.81,63068.81,xiaomi,https://static.priceoye.pk/images/product-placeholder.svg,mobiles,3.3
